cell_global_id,cell_folder,aging_condition,aging_temperature_C,rpt_id_from_filename,source_file,channel,channel_num,rpt_id,q02_selection,q02_step,q02_repeat,q02_current_A,q02_duration_s,q02_capacity_span_Ah,q02_complete_candidates,q1_selection,q1_step,q1_repeat,q1_current_A,q1_duration_s,q1_capacity_span_Ah,q1_complete_candidates,discharge_0p2C_capacity_Ah,delta_q_at_4p195_Ah,status,cell_channel_match,qc_warning,var_dq_3p3_4p2_Ah2,mean_dq_gt_3p8_Ah,mean_dq_3p8_3p9_Ah,mean_dq_3p9_4p0_Ah,mean_dq_4p0_4p1_Ah,mean_dq_4p1_4p2_Ah,max_dq_gt_3p8_Ah,min_dq_gt_3p8_Ah,range_dq_gt_3p8_Ah,std_dq_gt_3p8_Ah,soh_label_pct,soh_label_source
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/0.csv,M01Ch007[007],7,0,protocol_second_repeat,6,2,0.6,18343.4,3.048,2,protocol_second_repeat,11,2,3.0,3612.4,2.906,2,3.038,0.403,OK,True,,0.007168051368099368,0.28986648779274743,0.23632390700013248,0.2833887553866184,0.24282492126583755,0.4022004898496074,0.45653563093380534,0.22186597273726916,0.23466965819653618,0.07404124949854794,100.0,2nd 0.2C discharge / same-cell RPT0
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/1.csv,M01Ch007[007],7,1,protocol_second_repeat,6,2,0.6,16987.25,2.82,1,protocol_second_repeat,11,2,3.0,3326.15,2.66,2,2.815,0.43199999999999994,OK,True,,0.008930880113500057,0.29525925392126784,0.25006792032522474,0.2860689171974891,0.23776508067169266,0.4126140104600875,0.4719477357158812,0.2219980836881481,0.24994965202773312,0.07733853939944817,92.65964450296248,2nd 0.2C discharge / same-cell RPT0
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/2.csv,M01Ch007[007],7,2,protocol_second_repeat,6,2,0.6,16303.65,2.705,1,protocol_second_repeat,11,2,3.0,3169.6,2.521,2,2.699,0.4585564785179761,OK,True,,0.010385763584508887,0.3084050723035419,0.26222230059718643,0.3031380878139107,0.25333777222467113,0.420182144086022,0.48232696657889473,0.2350541972514142,0.24727276932748055,0.0758662703711087,88.84134298880842,2nd 0.2C discharge / same-cell RPT0
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/3.csv,M01Ch007[007],7,3,protocol_second_repeat,6,2,0.6,15731.75,2.607,1,protocol_second_repeat,11,2,3.0,3032.65,2.402,2,2.602,0.47810093695453215,OK,True,,0.011960081258630267,0.32227701362477923,0.2733243568052661,0.32111511690943806,0.2714762203551977,0.42822360406049514,0.49266411901594465,0.2510712468214935,0.24159287219445114,0.07378951316698812,85.64845292955891,2nd 0.2C discharge / same-cell RPT0
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/4.csv,M01Ch007[007],7,4,protocol_second_repeat,6,2,0.6,15446.0,2.558,1,protocol_second_repeat,11,2,3.0,2962.65,2.342,2,2.553,0.48469266351943885,OK,True,,0.012623474893960923,0.32668023360311094,0.2754558036919421,0.32648089553616316,0.2794210911961564,0.4302947977815988,0.4963165188837142,0.2577305630942819,0.2385859557894323,0.07286718401032512,84.03554970375248,2nd 0.2C discharge / same-cell RPT0
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/5.csv,M01Ch007[007],7,5,protocol_second_repeat,6,2,0.6,15051.0,2.491,1,protocol_second_repeat,11,2,3.0,2844.3,2.237,2,2.483,0.5146326068036333,OK,True,,0.015160133621923692,0.3498463560966866,0.28905168788341373,0.3512269965795027,0.3126458066996892,0.4513089200865489,0.5194968620869329,0.2816136513440044,0.2378832107429285,0.0729783276924738,81.73140223831469,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/0.csv,M01Ch008[008],8,0,protocol_second_repeat,6,2,0.6,18209.85,3.026,2,protocol_second_repeat,11,2,3.0,3582.65,2.878,2,3.015,0.42300000000000004,OK,True,,0.007698793109796551,0.29555346614263167,0.23902918252211391,0.2884354322788959,0.2489634214233815,0.4112084710330139,0.4668070820590713,0.2256023150936899,0.2412047669653814,0.0762378868615096,100.0,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/1.csv,M01Ch008[008],8,1,protocol_second_repeat,6,2,0.6,16779.9,2.786,1,protocol_second_repeat,11,2,3.0,3283.9,2.627,2,2.781,0.4299999999999997,OK,True,,0.009168686033341018,0.29582318503223404,0.25182469725372636,0.2878543232436975,0.2387679015057292,0.41019733900810396,0.4684591811401684,0.22307141184753432,0.24538776929263406,0.07583670819948524,92.23880597014926,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/2.csv,M01Ch008[008],8,2,protocol_second_repeat,6,2,0.6,16136.55,2.677,1,protocol_second_repeat,11,2,3.0,3137.75,2.497,2,2.672,0.45602237155764325,OK,True,,0.010583045610031311,0.30713557310897516,0.2623898967154935,0.3010898266438001,0.2519074950697745,0.41838047722091076,0.4785648881639548,0.23400418854922878,0.24456069961472604,0.07519319751452062,88.62354892205639,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/3.csv,M01Ch008[008],8,3,protocol_second_repeat,6,2,0.6,15616.5,2.589,1,protocol_second_repeat,11,2,3.0,3021.8,2.4,2,2.584,0.45999999999999996,OK,True,,0.011503022882121955,0.31249677552346483,0.2681716022337473,0.3093215750153669,0.2584642412920741,0.4190666389477798,0.48008327282372276,0.2396499077836185,0.24043336504010426,0.07317008303851681,85.70480928689884,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/4.csv,M01Ch008[008],8,4,protocol_second_repeat,6,2,0.6,15053.35,2.493,1,protocol_second_repeat,11,2,3.0,2869.85,2.268,2,2.487,0.48712594907086104,OK,True,,0.013668602858643311,0.3319897811333595,0.28029985169873384,0.331164276979845,0.28648077477710826,0.4349051242730515,0.49789078805038356,0.2668626071847109,0.23102818086567267,0.07196849990142219,82.48756218905473,2nd 0.2C discharge / same-cell RPT0
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/5.csv,M01Ch008[008],8,5,protocol_second_repeat,6,2,0.6,14674.4,2.428,1,protocol_second_repeat,11,2,3.0,2761.8,2.174,2,2.4215,0.5058907554277932,OK,True,,0.015254490835090322,0.34279747681286943,0.2854984780889366,0.34213252830915925,0.3049038319896238,0.4434396366100063,0.5105555581010524,0.2814140683754902,0.22914148972556214,0.07181531745616948,80.3150912106136,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/0.csv,M01Ch009[009],9,0,protocol_second_repeat,6,2,0.6,18277.3,3.037,2,protocol_second_repeat,11,2,3.0,3596.6,2.891,2,3.028,0.4119999999999999,OK,True,,0.007485584714386111,0.2967076522080698,0.24501525198620333,0.29024428882881326,0.2468815040455218,0.41000786751768387,0.46590951060181185,0.22947671944944714,0.2364327911523647,0.07464537273672853,100.0,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/1.csv,M01Ch009[009],9,1,protocol_second_repeat,6,2,0.6,16947.35,2.815,1,protocol_second_repeat,11,2,3.0,3319.8,2.651,2,2.808,0.44182700134940367,OK,True,,0.009398535904747533,0.3010248991424385,0.25467176026868277,0.29133856175054085,0.24170158004488235,0.42203475505640975,0.48141140193072207,0.22551592580182866,0.2558954761288934,0.07954170652977834,92.7344782034346,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/2.csv,M01Ch009[009],9,2,protocol_second_repeat,6,2,0.6,16165.3,2.683,1,protocol_second_repeat,11,2,3.0,3157.8,2.509,2,2.678,0.4588407893710498,OK,True,,0.010791769242992934,0.30911622095802643,0.26130670515102966,0.3022579289456759,0.24927246663405211,0.4292676325583596,0.4900952723547092,0.23205724759277846,0.2580380247619307,0.08003085620028431,88.44121532364598,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/3.csv,M01Ch009[009],9,3,protocol_second_repeat,6,2,0.6,15561.75,2.581,1,protocol_second_repeat,11,2,3.0,3021.25,2.388,2,2.578,0.48299999999999965,OK,True,,0.012551239944094243,0.3233355004295084,0.27230914425410874,0.31871653967941965,0.26615027050256324,0.4417498376151876,0.5032960817083936,0.24745303400102214,0.25584304770737143,0.0796677149463382,85.13870541611624,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/4.csv,M01Ch009[009],9,4,protocol_second_repeat,6,2,0.6,15006.35,2.4872,1,protocol_second_repeat,11,2,3.0,2869.65,2.2561,2,2.4836,0.5164818033748217,OK,True,,0.015187349763668253,0.34522476598984214,0.2850061903227055,0.3410018252426771,0.2957571085345326,0.4647766117935942,0.5276706555521151,0.2719489519730741,0.255721703579041,0.08080129672392668,82.02113606340819,2nd 0.2C discharge / same-cell RPT0
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/5.csv,M01Ch009[009],9,5,protocol_second_repeat,6,2,0.6,14485.85,2.3988,1,protocol_second_repeat,11,2,3.0,2715.3,2.1224,2,2.3947,0.5531963712064705,OK,True,,0.01832368851718269,0.3716711536101483,0.30122811357942547,0.36583446562840455,0.33264998613862545,0.49266413526856556,0.5586426090210266,0.2874442163480708,0.27119839267295576,0.08230492219905708,79.08520475561426,2nd 0.2C discharge / same-cell RPT0
10,10. HIGH C@ 25°C #2,HIGH C@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/0.csv,M01Ch010[010],10,0,protocol_second_repeat,6,2,0.6,18242.7,3.032,2,protocol_second_repeat,11,2,3.0,3587.25,2.881,2,3.021,0.4176414196441196,OK,True,,0.007454628683873695,0.29433774173405935,0.23918903469377545,0.2859454998635574,0.24705469376911676,0.4105980354301929,0.46382233418040375,0.23047088127710036,0.2333514529033034,0.07578362550161111,100.0,2nd 0.2C discharge / same-cell RPT0
10,10. HIGH C@ 25°C #2,HIGH C@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/1.csv,M01Ch010[010],10,1,protocol_second_repeat,6,2,0.6,17010.25,2.825,1,protocol_second_repeat,11,2,3.0,3324.6,2.655,2,2.818,0.44302969268486647,OK,True,,0.00910510409010159,0.30107228183007,0.2535693567420643,0.29287077942193235,0.24326956903020266,0.4201522603607793,0.48118937776558734,0.228001891652577,0.25318748611301034,0.07868460552543723,93.28037073816617,2nd 0.2C discharge / same-cell RPT0
10,10. HIGH C@ 25°C #2,HIGH C@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/2.csv,M01Ch010[010],10,2,protocol_second_repeat,6,2,0.6,16226.05,2.692,1,protocol_second_repeat,11,2,3.0,3148.8,2.502,2,2.687,0.46799999999999997,OK,True,,0.010847116131699941,0.31562050442955575,0.2654393680453663,0.3099051305938933,0.2589893492167699,0.4337031109608798,0.4953445089597093,0.2419631454787119,0.2533813634809974,0.07901916749866716,88.94405825885468,2nd 0.2C discharge / same-cell RPT0
10,10. HIGH C@ 25°C #2,HIGH C@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/3.csv,M01Ch010[010],10,3,protocol_second_repeat,6,2,0.6,15475.55,2.565,1,protocol_second_repeat,11,2,3.0,2941.85,2.324,2,2.561,0.5159422112572116,OK,True,,0.014187236005791809,0.34813989014049895,0.28720156371264405,0.3429821499151711,0.3005296765256554,0.4674670126691101,0.5300395197526957,0.2746035107537218,0.2554360089989739,0.08008177606252041,84.77325388944058,2nd 0.2C discharge / same-cell RPT0
10,10. HIGH C@ 25°C #2,HIGH C@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/4.csv,M01Ch010[010],10,4,protocol_second_repeat,6,2,0.6,14325.55,2.37,1,protocol_second_repeat,11,2,3.0,2597.75,2.0314,2,2.3699,0.595941360501814,OK,True,,0.021554455002903563,0.4043903843176306,0.3202518909883238,0.39371209408370494,0.3768002496887344,0.5327841697914414,0.5998393411506917,0.30517549044371517,0.29466385070697654,0.08671079105468255,78.44753392916253,2nd 0.2C discharge / same-cell RPT0
11,11. HIGH C@ 25°C #3,HIGH C@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/0.csv,M01Ch011[011],11,0,protocol_second_repeat,6,2,0.6,18297.6,3.041,2,protocol_second_repeat,11,2,3.0,3601.1,2.895,2,3.031,0.41500000000000004,OK,True,,0.007399459009304728,0.29209753265458116,0.23620383048362634,0.28372396214565004,0.24379968654426656,0.41018623775293006,0.46603473710435406,0.22360726996055824,0.24242746714379582,0.07694554482704441,100.0,2nd 0.2C discharge / same-cell RPT0
11,11. HIGH C@ 25°C #3,HIGH C@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/1.csv,M01Ch011[011],11,1,protocol_second_repeat,6,2,0.6,16980.5,2.82,1,protocol_second_repeat,11,2,3.0,3322.15,2.652,2,2.813,0.4438270016540047,OK,True,,0.009248374111021305,0.29964924783640623,0.25211162637530016,0.2909698829929575,0.24124901766235626,0.41988883307839797,0.4809077245542728,0.22603597172355627,0.2548717528307165,0.07966504946126737,92.80765423952491,2nd 0.2C discharge / same-cell RPT0
11,11. HIGH C@ 25°C #3,HIGH C@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/2.csv,M01Ch011[011],11,2,protocol_second_repeat,6,2,0.6,16187.6,2.686,1,protocol_second_repeat,11,2,3.0,3151.75,2.505,2,2.681,0.46099999999999985,OK,True,,0.010533278906371816,0.3068554061477525,0.2591006367406606,0.3005984519546388,0.24860688508290524,0.42465045111864413,0.48772302922457067,0.23178112420596708,0.2559419050186036,0.07913020276195509,88.45265588914549,2nd 0.2C discharge / same-cell RPT0
11,11. HIGH C@ 25°C #3,HIGH C@ 25°C #3,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/3.csv,M01Ch011[011],11,3,protocol_second_repeat,6,2,0.6,15524.5,2.574,1,protocol_second_repeat,11,2,3.0,2987.85,2.363,2,2.57,0.4870000000000001,OK,True,,0.012569914781450442,0.3252593172356769,0.27179985804763673,0.32148607298966975,0.2722520292578694,0.4409641426650496,0.5044921972813641,0.2536055500457286,0.2508866472356355,0.07849431257009362,84.79049818541733,2nd 0.2C discharge / same-cell RPT0
11,11. HIGH C@ 25°C #3,HIGH C@ 25°C #3,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/4.csv,M01Ch011[011],11,4,protocol_second_repeat,6,2,0.6,14541.65,2.4064,1,protocol_second_repeat,11,2,3.0,2664.9,2.0868,2,2.4029,0.5814037155850895,OK,True,,0.020304517137534672,0.39178738139567715,0.3125706399714542,0.3834347593584076,0.35959686017357295,0.5174308525379878,0.585721450449743,0.29774021245502835,0.28798123799471465,0.0852207422635091,79.27746618277796,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/0.csv,M01Ch012[012],12,0,protocol_second_repeat,6,2,0.6,18272.0,3.036,2,protocol_second_repeat,11,2,3.0,3599.05,2.895,2,3.027,0.4099999999999997,OK,True,,0.007244605234678397,0.29155427562026026,0.2394637988034545,0.2837902378994645,0.24273199413204008,0.4055678609758632,0.4611075224493746,0.22706303593682486,0.23404448651254972,0.0748408809499115,100.0,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/1.csv,M01Ch012[012],12,1,protocol_second_repeat,6,2,0.6,16956.0,2.816,1,protocol_second_repeat,11,2,3.0,3326.75,2.654,2,2.809,0.44599999999999973,OK,True,,0.009554234317933336,0.3054577336698485,0.25981874594071225,0.29806178313855614,0.24561821717523957,0.42388346178099673,0.4849946255929929,0.2290025604490804,0.2559920651439125,0.07895688074995899,92.79814998348199,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/2.csv,M01Ch012[012],12,2,protocol_second_repeat,6,2,0.6,16186.2,2.687,1,protocol_second_repeat,11,2,3.0,3164.5,2.51,2,2.681,0.46957451510761183,OK,True,,0.011178160585864013,0.3158084522350043,0.2684308998975299,0.31056064648588055,0.2566274724417752,0.4331395094369591,0.49626308902293736,0.23804112348663553,0.25822196553630183,0.07929979617620393,88.56954079947143,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/3.csv,M01Ch012[012],12,3,protocol_second_repeat,6,2,0.6,15585.95,2.585,1,protocol_second_repeat,11,2,3.0,3029.2,2.393,2,2.581,0.4849999999999999,OK,True,,0.012615047621768426,0.32563510956368114,0.2755248748811441,0.32242883737068984,0.2687917790339222,0.44126286043682034,0.5041168433578194,0.24950952241068713,0.25460732094713223,0.07874946477731085,85.26593987446316,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/4.csv,M01Ch012[012],12,4,protocol_second_repeat,6,2,0.6,15059.3,2.4959,1,protocol_second_repeat,11,2,3.0,2897.35,2.2783,2,2.4918,0.5062188894502815,OK,True,,0.01444527200742045,0.33919117943005733,0.28349507759251197,0.33752900740860836,0.2883543368240836,0.4527752745680057,0.5176380181798121,0.26765489956390254,0.2499831186159096,0.07841509793024558,82.3191278493558,2nd 0.2C discharge / same-cell RPT0
12,12. HIGH C@ 25°C #4,HIGH C@ 25°C #4,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/5.csv,M01Ch012[012],12,5,protocol_second_repeat,6,2,0.6,14668.1,2.4294,1,protocol_second_repeat,11,2,3.0,2791.0,2.1867,2,2.4252,0.5228846482236156,OK,True,,0.015934776891799975,0.3511186845777645,0.29045865757839584,0.3494103541702546,0.3062775861024983,0.46366725912392265,0.5297769424651091,0.27781980749854185,0.25195713496656724,0.07818006982253155,80.11892963330028,2nd 0.2C discharge / same-cell RPT0
13,13. 1V@ 25°C #1,1V@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/13. 1V@ 25°C #1/0.csv,M01Ch021[021],21,0,protocol_second_repeat,6,2,0.6,18234.15,3.03,2,protocol_second_repeat,11,2,3.0,3589.95,2.889,2,3.02,0.4068392845824147,OK,False,folder cell id != channel number,0.007179558179284094,0.28800958104045243,0.23439464214840328,0.27895628162657504,0.23950703344978944,0.4046257399891979,0.45953241914704446,0.22413414626695083,0.23539827288009363,0.07578357953323372,100.0,2nd 0.2C discharge / same-cell RPT0
13,13. 1V@ 25°C #1,1V@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/13. 1V@ 25°C #1/1.csv,M01Ch021[021],21,1,protocol_second_repeat,6,2,0.6,17149.35,2.848,2,protocol_second_repeat,11,2,3.0,3353.25,2.683,2,2.837,0.4390292363339059,OK,False,folder cell id != channel number,0.009220846928701069,0.30478886046247655,0.2575333299520895,0.2942284094942646,0.2486375823826376,0.4243224773617338,0.4825721107967138,0.23263746645339678,0.24993464434331703,0.07786403230832799,93.9403973509934,2nd 0.2C discharge / same-cell RPT0
13,13. 1V@ 25°C #1,1V@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/13. 1V@ 25°C #1/2.csv,M01Ch021[021],21,2,protocol_second_repeat,6,2,0.6,16285.45,2.702,2,protocol_second_repeat,11,2,3.0,3163.15,2.519,2,2.693,0.45999999999999996,OK,False,folder cell id != channel number,0.010660261141999666,0.31368822406979036,0.2661896961089254,0.3062614313852897,0.2579112895985107,0.4298327570337118,0.4894590811463435,0.24129746016108555,0.24816162098525796,0.07709913162884961,89.17218543046359,2nd 0.2C discharge / same-cell RPT0
13,13. 1V@ 25°C #1,1V@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/13. 1V@ 25°C #1/3.csv,M01Ch021[021],21,3,protocol_second_repeat,6,2,0.6,15327.05,2.539,2,protocol_second_repeat,11,2,3.0,2912.25,2.3,2,2.527,0.5060000000000002,OK,False,folder cell id != channel number,0.014324280244421698,0.3470141500796734,0.28891769542708085,0.34358017583583533,0.3025140235217344,0.45830330862871344,0.5210075346286769,0.28002747355052904,0.24098006107814784,0.07599853876121541,83.67549668874173,2nd 0.2C discharge / same-cell RPT0
13,13. 1V@ 25°C #1,1V@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/13. 1V@ 25°C #1/4.csv,M01Ch021[021],21,4,protocol_second_repeat,6,2,0.6,14533.75,2.404,2,protocol_second_repeat,11,2,3.0,2686.6,2.103,2,2.389,0.550715376171321,OK,False,folder cell id != channel number,0.018975114058415173,0.3803307173147663,0.3101479267169555,0.37674197594105496,0.35234142533067314,0.487134723200991,0.5574027191581914,0.3027539585160771,0.2546487606421143,0.07619484876459091,79.10596026490066,2nd 0.2C discharge / same-cell RPT0
14,14. 1V@ 25°C #2,1V@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/14. 1V@ 25°C #2/0.csv,M01Ch022[022],22,0,protocol_second_repeat,6,2,0.6,18329.95,3.046,2,protocol_second_repeat,11,2,3.0,3613.2,2.909,2,3.036,0.403,OK,False,folder cell id != channel number,0.00720066534763758,0.2888616122218782,0.23763951439909695,0.28084809064543964,0.2380493719770768,0.4043116958283951,0.4602218307350401,0.22275139686075018,0.2374704338742899,0.07529704626196396,100.0,2nd 0.2C discharge / same-cell RPT0
14,14. 1V@ 25°C #2,1V@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/14. 1V@ 25°C #2/1.csv,M01Ch022[022],22,1,protocol_second_repeat,6,2,0.6,17113.3,2.843,2,protocol_second_repeat,11,2,3.0,3354.7,2.685,2,2.831,0.43800000000000017,OK,False,folder cell id != channel number,0.009544160384077476,0.3046795685289536,0.25871891968073285,0.29313148246734516,0.2465984646960995,0.4259045481330011,0.4823862548423863,0.23045533767746607,0.2519309171649202,0.07866561199353993,93.24769433465086,2nd 0.2C discharge / same-cell RPT0
14,14. 1V@ 25°C #2,1V@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/14. 1V@ 25°C #2/2.csv,M01Ch022[022],22,2,protocol_second_repeat,6,2,0.6,16259.9,2.699,2,protocol_second_repeat,11,2,3.0,3172.5,2.524,2,2.689,0.46341925011012464,OK,False,folder cell id != channel number,0.011254114518957557,0.31588533349157244,0.2703659447427703,0.30655805786025814,0.2571544578953533,0.43502515952133336,0.4944383130973793,0.23999964225879733,0.25443867083858196,0.0785687423978172,88.57048748353095,2nd 0.2C discharge / same-cell RPT0
14,14. 1V@ 25°C #2,1V@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/14. 1V@ 25°C #2/3.csv,M01Ch022[022],22,3,protocol_second_repeat,6,2,0.6,15448.1,2.562,2,protocol_second_repeat,11,2,3.0,2982.5,2.361,2,2.551,0.4830000000000001,OK,False,folder cell id != channel number,0.013179075583034352,0.3288497057344596,0.27961400242103285,0.3230046341362968,0.2738820618910176,0.4443274820322657,0.5047084411682765,0.2556271046841263,0.2490813364841502,0.07749854440343192,84.02503293807642,2nd 0.2C discharge / same-cell RPT0
14,14. 1V@ 25°C #2,1V@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/14. 1V@ 25°C #2/4.csv,M01Ch022[022],22,4,protocol_second_repeat,6,2,0.6,14732.5,2.44,2,protocol_second_repeat,11,2,3.0,2796.5,2.194,2,2.427,0.5255132714696109,OK,False,folder cell id != channel number,0.016912878425747263,0.3584694674090553,0.297592383611205,0.35419671202755637,0.3154388282664963,0.47200556020479,0.5360129757973124,0.28524081968335124,0.2507721561139612,0.07784255042127453,79.9407114624506,2nd 0.2C discharge / same-cell RPT0
15,15. 1V@ 25°C #3,1V@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/15. 1V@ 25°C #3/0.csv,M01Ch023[023],23,0,protocol_second_repeat,6,2,0.6,18370.05,3.053,2,protocol_second_repeat,11,2,3.0,3614.35,2.909,2,3.043,0.4079999999999999,OK,False,folder cell id != channel number,0.007316225136914783,0.2910241699665267,0.23614799144383256,0.2844405881220761,0.2434857557432651,0.4053899585133978,0.46116608099211476,0.2226055835273728,0.23856049746474195,0.07513937969423355,100.0,2nd 0.2C discharge / same-cell RPT0
15,15. 1V@ 25°C #3,1V@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/15. 1V@ 25°C #3/1.csv,M01Ch023[023],23,1,protocol_second_repeat,6,2,0.6,17159.55,2.85,2,protocol_second_repeat,11,2,3.0,3354.55,2.679,2,2.838,0.45100000000000007,OK,False,folder cell id != channel number,0.009952388218864893,0.31138247693970483,0.26315962430544043,0.30126017051254156,0.2555452896873269,0.43114741173886106,0.4901922544594508,0.23924545225285154,0.25094680220659926,0.07865838583351631,93.26322707854091,2nd 0.2C discharge / same-cell RPT0
